accession_number,mid,description,score,topicality
1999.051,/m/0j62f,Rectangle,0.88562137,0.88562137
1999.051,/m/03gq5hm,Font,0.8210318,0.8210318
1999.051,/m/0ckc5,Magenta,0.7540094,0.7540094
1999.051,/m/0hwky,Pattern,0.7495043,0.7495043
1999.051,/m/02q_bfg,Tints and shades,0.7450939,0.7450939
1999.051,/m/0jjw,Art,0.71799374,0.71799374
1999.051,/m/030zfn,Parallel,0.701331,0.701331
1999.051,/m/02vwbzz,Electric blue,0.6542042,0.6542042
1999.051,/m/07jx7,Triangle,0.6481538,0.6481538
1999.051,/m/05t_yt,Carmine,0.62740916,0.62740916
1999.052,/m/0j62f,Rectangle,0.8937257,0.8937257
1999.052,/m/03gq5hm,Font,0.77924156,0.77924156
1999.052,/m/078hm,Slope,0.77448857,0.77448857
1999.052,/m/0hwky,Pattern,0.765043,0.765043
1999.052,/m/08t9c_,Grass,0.7564785,0.7564785
1999.052,/m/0ckc5,Magenta,0.68106437,0.68106437
1999.052,/m/02q_bfg,Tints and shades,0.6760519,0.6760519
1999.052,/m/01vkl,Circle,0.66825503,0.66825503
1999.052,/m/030zfn,Parallel,0.6643314,0.6643314
1999.052,/m/07jx7,Triangle,0.63974303,0.63974303
1999.053,/m/0j62f,Rectangle,0.87971944,0.87971944
1999.053,/m/07jx7,Triangle,0.7756809,0.7756809
1999.053,/m/03gq5hm,Font,0.76502293,0.76502293
1999.053,/m/0hwky,Pattern,0.76031053,0.76031053
1999.053,/m/0f28m,Symmetry,0.70806587,0.70806587
1999.053,/m/0jjw,Art,0.69210595,0.69210595
1999.053,/m/02q_bfg,Tints and shades,0.67986166,0.67986166
1999.053,/m/0dw9f6,Creative arts,0.629269,0.629269
1999.053,/m/078hm,Slope,0.6263681,0.6263681
1999.053,/m/0p9xx,Visual arts,0.62083536,0.62083536
1999.054,/m/0j62f,Rectangle,0.88128895,0.88128895
1999.054,/m/0dnr7,Textile,0.8723153,0.8723153
1999.054,/m/07jx7,Triangle,0.84921443,0.84921443
1999.054,/m/03scnj,Line,0.81705695,0.81705695
1999.054,/m/0f28m,Symmetry,0.78812826,0.78812826
1999.054,/m/0b42l9,Indoor games and sports,0.78685415,0.78685415
1999.054,/m/03gq5hm,Font,0.7806247,0.7806247
1999.054,/m/030zfn,Parallel,0.77566135,0.77566135
1999.054,/m/02q_bfg,Tints and shades,0.77159923,0.77159923
1999.054,/m/02vwbzz,Electric blue,0.76807827,0.76807827
1999.055,/m/0j62f,Rectangle,0.8891262,0.8891262
1999.055,/m/0jjw,Art,0.80493176,0.80493176
1999.055,/m/09gg3,Violet,0.8015499,0.8015499
1999.055,/m/0457gc6,Material property,0.80032015,0.80032015
1999.055,/m/03gq5hm,Font,0.7898019,0.7898019
1999.055,/m/0ckc5,Magenta,0.78064525,0.78064525
1999.055,/m/02q_bfg,Tints and shades,0.77298266,0.77298266
1999.055,/m/0hwky,Pattern,0.7401837,0.7401837
1999.055,/m/0p9xx,Visual arts,0.68821204,0.68821204
1999.055,/m/021sdg,Graphics,0.65051633,0.65051633
1999.056,/m/09q2t,Brown,0.98046786,0.98046786
1999.056,/m/0j62f,Rectangle,0.898258,0.898258
1999.056,/m/07jx7,Triangle,0.87974966,0.87974966
1999.056,/m/0457gc6,Material property,0.8010265,0.8010265
1999.056,/m/0hwky,Pattern,0.78003937,0.78003937
1999.056,/m/03gq5hm,Font,0.7753162,0.7753162
1999.056,/m/02q_bfg,Tints and shades,0.7693828,0.7693828
1999.056,/m/0f28m,Symmetry,0.7599433,0.7599433
1999.056,/m/0jjw,Art,0.7181658,0.7181658
1999.056,/m/02vwbzz,Electric blue,0.71145576,0.71145576
1999.057,/m/09q2t,Brown,0.98046786,0.98046786
1999.057,/m/0j62f,Rectangle,0.8838921,0.8838921
1999.057,/m/07jx7,Triangle,0.88204986,0.88204986
1999.057,/m/0jc_p,Orange,0.8591628,0.8591628
1999.057,/m/0jjw,Art,0.80449915,0.80449915
1999.057,/m/03gq5hm,Font,0.804404,0.804404
1999.057,/m/02q_bfg,Tints and shades,0.77282333,0.77282333
1999.057,/m/0f28m,Symmetry,0.7505871,0.7505871
1999.057,/m/0hwky,Pattern,0.74993545,0.74993545
1999.057,/m/0p9xx,Visual arts,0.68670225,0.68670225
1999.058,/m/0j62f,Rectangle,0.89811987,0.89811987
1999.058,/m/09ggk,Purple,0.8859333,0.8859333
1999.058,/m/07jx7,Triangle,0.867574,0.867574
1999.058,/m/09gg3,Violet,0.83302164,0.83302164
1999.058,/m/0ckc5,Magenta,0.8098641,0.8098641
1999.058,/m/03gq5hm,Font,0.7974165,0.7974165
1999.058,/m/02q_bfg,Tints and shades,0.77347004,0.77347004
1999.058,/m/0hwky,Pattern,0.7591511,0.7591511
1999.058,/m/0f28m,Symmetry,0.74660826,0.74660826
1999.058,/m/0jjw,Art,0.73918325,0.73918325
1999.059,/m/0j62f,Rectangle,0.901024,0.901024
1999.059,/m/0dnr7,Textile,0.87192076,0.87192076
1999.059,/m/07jx7,Triangle,0.8705624,0.8705624
1999.059,/m/03gq5hm,Font,0.81205046,0.81205046
1999.059,/m/0ckc5,Magenta,0.79897827,0.79897827
1999.059,/m/02q_bfg,Tints and shades,0.7734022,0.7734022
1999.059,/m/0hwky,Pattern,0.7620318,0.7620318
1999.059,/m/01f43,Beauty,0.75134563,0.75134563
1999.059,/m/030zfn,Parallel,0.7248191,0.7248191
1999.059,/m/0f28m,Symmetry,0.7062775,0.7062775
1999.060,/m/030zlf,Colorfulness,0.961927,0.961927
1999.060,/m/0j62f,Rectangle,0.8933737,0.8933737
1999.060,/m/0dnr7,Textile,0.87334335,0.87334335
1999.060,/m/07jx7,Triangle,0.8654938,0.8654938
1999.060,/m/0jc_p,Orange,0.8620116,0.8620116
1999.060,/m/0jjw,Art,0.8379786,0.8379786
1999.060,/m/03gq5hm,Font,0.8216538,0.8216538
1999.060,/m/0457gc6,Material property,0.8007651,0.8007651
1999.060,/m/02q_bfg,Tints and shades,0.7738608,0.7738608
1999.060,/m/0hwky,Pattern,0.7621955,0.7621955
1999.061,/m/030zlf,Colorfulness,0.961927,0.961927
1999.061,/m/09ggk,Purple,0.8901592,0.8901592
1999.061,/m/0j62f,Rectangle,0.8846012,0.8846012
1999.061,/m/09gg3,Violet,0.8379267,0.8379267
1999.061,/m/0457gc6,Material property,0.8004727,0.8004727
1999.061,/m/0ckc5,Magenta,0.77730155,0.77730155
1999.061,/m/02q_bfg,Tints and shades,0.77364737,0.77364737
1999.061,/m/03gq5hm,Font,0.75356805,0.75356805
1999.061,/m/02vwbzz,Electric blue,0.74533904,0.74533904
1999.061,/m/0hwky,Pattern,0.74397177,0.74397177
1999.062,/m/068mqj,Automotive design,0.818022,0.818022
1999.062,/m/03gq5hm,Font,0.80884933,0.80884933
1999.062,/m/05y5lj,Sports equipment,0.80201715,0.80201715
1999.062,/m/0457gc6,Material property,0.800351,0.800351
1999.062,/m/0h8pb3l,Automotive tire,0.7493366,0.7493366
1999.062,/m/01vkl,Circle,0.7445647,0.7445647
1999.062,/m/0dwx7,Logo,0.7262188,0.7262188
1999.062,/m/0h8ly30,Automotive wheel system,0.7073404,0.7073404
1999.062,/m/09ddf,Symbol,0.6938364,0.6938364
1999.062,/m/021sdg,Graphics,0.69035727,0.69035727
1999.064,/m/0jjw,Art,0.8463857,0.8463857
1999.064,/m/03gq5hm,Font,0.7859137,0.7859137
1999.064,/m/02csf,Drawing,0.69660026,0.69660026
1999.064,/m/0j62f,Rectangle,0.67312014,0.67312014
1999.064,/m/0p9xx,Visual arts,0.66528755,0.66528755
1999.064,/m/05qdh,Painting,0.6619222,0.6619222
1999.064,/m/0h8p59j,Paper product,0.6530749,0.6530749
1999.064,/m/03yhk,Ink,0.6464535,0.6464535
1999.064,/m/0641k,Paper,0.6459485,0.6459485
1999.064,/m/0919rx,Line art,0.6384017,0.6384017
1999.065,/m/0jjw,Art,0.81729954,0.81729954
1999.065,/m/03gq5hm,Font,0.7575026,0.7575026
1999.065,/m/030zfn,Parallel,0.75485504,0.75485504
1999.065,/m/0j62f,Rectangle,0.7461343,0.7461343
1999.065,/m/02csf,Drawing,0.701304,0.701304
1999.065,/m/01kr8f,Illustration,0.68325454,0.68325454
1999.065,/m/0641k,Paper,0.65443546,0.65443546
1999.065,/m/0p9xx,Visual arts,0.64871925,0.64871925
1999.065,/m/0dgsmq8,Artwork,0.6208049,0.6208049
1999.065,/m/0hwky,Pattern,0.61695415,0.61695415
1999.066,/m/0jjw,Art,0.82482105,0.82482105
1999.066,/m/03gq5hm,Font,0.71702504,0.71702504
1999.066,/m/02csf,Drawing,0.7034906,0.7034906
1999.066,/m/01kr8f,Illustration,0.6454408,0.6454408
1999.066,/m/0p9xx,Visual arts,0.64333177,0.64333177
1999.066,/m/0919rx,Line art,0.6405191,0.6405191
1999.066,/m/03yhk,Ink,0.6310498,0.6310498
1999.066,/m/05qdh,Painting,0.6299387,0.6299387
1999.066,/m/02h7lkt,Fictional character,0.62606895,0.62606895
1999.066,/m/0h8p59j,Paper product,0.61394626,0.61394626
1999.067,/m/083jv,White,0.92187697,0.92187697
1999.067,/m/03jn2m,Azure,0.8997927,0.8997927
1999.067,/m/019sc,Black,0.8975804,0.8975804
1999.067,/m/03gq5hm,Font,0.85262823,0.85262823
1999.067,/m/01443y,Headgear,0.82445496,0.82445496
1999.067,/m/03scnj,Line,0.8213781,0.8213781
1999.067,/m/05s2s,Plant,0.82089114,0.82089114
1999.067,/m/02xwb,Fruit,0.8072127,0.8072127
1999.067,/m/0h8lp7h,Automotive decal,0.8000875,0.8000875
1999.067,/m/02vwbzz,Electric blue,0.768173,0.768173
1999.068,/m/0jc_p,Orange,0.87082356,0.87082356
1999.068,/m/03gq5hm,Font,0.8297199,0.8297199
1999.068,/m/06fvc,Red,0.8180934,0.8180934
1999.068,/m/0jjw,Art,0.8161793,0.8161793
1999.068,/m/0457gc6,Material property,0.8011337,0.8011337
1999.068,/m/02q_bfg,Tints and shades,0.7736445,0.7736445
1999.068,/m/0f28m,Symmetry,0.7724312,0.7724312
1999.068,/m/0ckc5,Magenta,0.754857,0.754857
1999.068,/m/0hwky,Pattern,0.7544106,0.7544106
1999.068,/m/01vkl,Circle,0.7039356,0.7039356
1999.069,/m/09q2t,Brown,0.98046786,0.98046786
1999.069,/m/0jc_p,Orange,0.8872543,0.8872543
1999.069,/m/06fvc,Red,0.82316774,0.82316774
1999.069,/m/0jjw,Art,0.80633956,0.80633956
1999.069,/m/0457gc6,Material property,0.8014822,0.8014822
1999.069,/m/03gq5hm,Font,0.7900677,0.7900677
1999.069,/m/02q_bfg,Tints and shades,0.7737414,0.7737414
1999.069,/m/03f52z,Eyelash,0.7601307,0.7601307
1999.069,/m/016pp7,Happy,0.7323081,0.7323081
1999.069,/m/0hwky,Pattern,0.7267536,0.7267536
1999.070,/m/0jjw,Art,0.78422725,0.78422725
1999.070,/m/02q_bfg,Tints and shades,0.77368087,0.77368087
1999.070,/m/03gq5hm,Font,0.7683764,0.7683764
1999.070,/m/01vkl,Circle,0.7597013,0.7597013
1999.070,/m/0hwky,Pattern,0.7325977,0.7325977
1999.070,/m/021sdg,Graphics,0.66217554,0.66217554
1999.070,/m/0p9xx,Visual arts,0.6260493,0.6260493
1999.070,/m/01cd9,Brand,0.62441206,0.62441206
1999.070,/m/0dwx7,Logo,0.6228639,0.6228639
1999.070,/m/01ft8k,Shadow,0.57965046,0.57965046
1999.071,/m/02q_bfg,Tints and shades,0.76179916,0.76179916
1999.071,/m/0jjw,Art,0.75777406,0.75777406
1999.071,/m/01vkl,Circle,0.7514271,0.7514271
1999.071,/m/02vwbzz,Electric blue,0.7508851,0.7508851
1999.071,/m/03gq5hm,Font,0.745317,0.745317
1999.071,/m/0hwky,Pattern,0.72910964,0.72910964
1999.071,/m/021sdg,Graphics,0.5717288,0.5717288
1999.071,/m/0ckc5,Magenta,0.55834186,0.55834186
1999.071,/m/0p9xx,Visual arts,0.5384978,0.5384978
1999.072,/m/0j62f,Rectangle,0.79275423,0.79275423
1999.072,/m/0jjw,Art,0.7873198,0.7873198
1999.072,/m/01vkl,Circle,0.7509516,0.7509516
1999.072,/m/078hm,Slope,0.74227226,0.74227226
1999.072,/m/03gq5hm,Font,0.741045,0.741045
1999.072,/m/030zfn,Parallel,0.7250797,0.7250797
1999.072,/m/0hwky,Pattern,0.72404146,0.72404146
1999.072,/m/0f28m,Symmetry,0.71802926,0.71802926
1999.072,/m/02csf,Drawing,0.64385074,0.64385074
1999.072,/m/02v0m2,Diagram,0.63117427,0.63117427
1999.073,/m/0j62f,Rectangle,0.82724696,0.82724696
1999.073,/m/03gq5hm,Font,0.7613673,0.7613673
1999.073,/m/01vkl,Circle,0.7158912,0.7158912
1999.073,/m/0hwky,Pattern,0.67264926,0.67264926
1999.073,/m/02csf,Drawing,0.64816004,0.64816004
1999.073,/m/02vwbzz,Electric blue,0.64691985,0.64691985
1999.073,/m/0f28m,Symmetry,0.60404754,0.60404754
1999.073,/m/0jjw,Art,0.598355,0.598355
1999.073,/m/0641k,Paper,0.59538996,0.59538996
1999.073,/m/030zfn,Parallel,0.567759,0.567759
1999.074,/m/0j62f,Rectangle,0.88039976,0.88039976
1999.074,/m/04wnmd,Fixture,0.78617984,0.78617984
1999.074,/m/03gq5hm,Font,0.78585666,0.78585666
1999.074,/m/01vkl,Circle,0.74261427,0.74261427
1999.074,/m/0hwky,Pattern,0.7218235,0.7218235
1999.074,/m/0d4v4,Window,0.6873248,0.6873248
1999.074,/m/04t7l,Metal,0.67426056,0.67426056
1999.074,/m/0f28m,Symmetry,0.6508778,0.6508778
1999.074,/m/01z8xy,Transparency,0.62327933,0.62327933
1999.074,/m/05fwb,Number,0.6010072,0.6010072
1999.075,/m/0j62f,Rectangle,0.84104085,0.84104085
1999.075,/m/030zfn,Parallel,0.74845606,0.74845606
1999.075,/m/03gq5hm,Font,0.74542034,0.74542034
1999.075,/m/0f28m,Symmetry,0.71728927,0.71728927
1999.075,/m/02csf,Drawing,0.7063283,0.7063283
1999.075,/m/02vwbzz,Electric blue,0.6923259,0.6923259
1999.075,/m/0hwky,Pattern,0.6847834,0.6847834
1999.075,/m/01vkl,Circle,0.6825832,0.6825832
1999.075,/m/02v0m2,Diagram,0.6012726,0.6012726
1999.075,/m/0919rx,Line art,0.5497689,0.5497689
1999.076,/m/0j62f,Rectangle,0.8095739,0.8095739
1999.076,/m/03gq5hm,Font,0.7086196,0.7086196
1999.076,/m/0hwky,Pattern,0.6009283,0.6009283
1999.076,/m/0jjw,Art,0.592944,0.592944
1999.076,/m/01vkl,Circle,0.57891893,0.57891893
1999.077,/m/0j62f,Rectangle,0.8556513,0.8556513
1999.077,/m/03gq5hm,Font,0.7628709,0.7628709
1999.077,/m/030zfn,Parallel,0.745523,0.745523
1999.077,/m/0hwky,Pattern,0.73570806,0.73570806
1999.077,/m/0ckc5,Magenta,0.7075178,0.7075178
1999.077,/m/0f28m,Symmetry,0.6940443,0.6940443
1999.077,/m/01vkl,Circle,0.60212684,0.60212684
1999.077,/m/02v0m2,Diagram,0.57665396,0.57665396
1999.077,/m/0p9xx,Visual arts,0.5702169,0.5702169
1999.077,/m/0641k,Paper,0.5666181,0.5666181
1999.078,/m/022ch,Cross,0.86430746,0.86430746
1999.078,/m/0jjw,Art,0.81570435,0.81570435
1999.078,/m/0j62f,Rectangle,0.7778536,0.7778536
1999.078,/m/03gq5hm,Font,0.7760077,0.7760077
1999.078,/m/09ddf,Symbol,0.7484653,0.7484653
1999.078,/m/0f28m,Symmetry,0.7442461,0.7442461
1999.078,/m/030zfn,Parallel,0.70498854,0.70498854
1999.078,/m/0hwky,Pattern,0.64561945,0.64561945
1999.078,/m/0h8p5l_,Religious item,0.6347013,0.6347013
1999.078,/m/0dw9f6,Creative arts,0.63015467,0.63015467
1999.079a,/m/083vt,Wood,0.8738851,0.8738851
1999.079a,/m/036k5h,Grey,0.84127116,0.84127116
1999.079a,/m/03gq5hm,Font,0.7812496,0.7812496
1999.079a,/m/01vkl,Circle,0.7604005,0.7604005
1999.079a,/m/0hwky,Pattern,0.74458313,0.74458313
1999.079a,/m/0f28m,Symmetry,0.67281955,0.67281955
1999.079a,/m/0j62f,Rectangle,0.6570016,0.6570016
1999.079a,/m/03hzcs,Beige,0.65598613,0.65598613
1999.079a,/m/04t7l,Metal,0.6114371,0.6114371
1999.079a,/m/0641k,Paper,0.5741375,0.5741375
1999.079b,/m/03gq5hm,Font,0.807907,0.807907
1999.079b,/m/0j62f,Rectangle,0.75891644,0.75891644
1999.079b,/m/01vkl,Circle,0.7413166,0.7413166
1999.079b,/m/0hwky,Pattern,0.7402653,0.7402653
1999.079b,/m/0f28m,Symmetry,0.73162794,0.73162794
1999.079b,/m/03hzcs,Beige,0.7209033,0.7209033
1999.079b,/m/03gfsp,Ceiling,0.6465911,0.6465911
1999.079b,/m/09ddf,Symbol,0.63171136,0.63171136
1999.079b,/m/081pkj,Event,0.60238546,0.60238546
1999.079b,/m/04t7l,Metal,0.56202686,0.56202686
1999.079c,/m/036k5h,Grey,0.8396241,0.8396241
1999.079c,/m/0j62f,Rectangle,0.81586164,0.81586164
1999.079c,/m/03hzcs,Beige,0.76255536,0.76255536
1999.079c,/m/03gq5hm,Font,0.7494106,0.7494106
1999.079c,/m/0hwky,Pattern,0.7385948,0.7385948
1999.079c,/m/01vkl,Circle,0.71511465,0.71511465
1999.079c,/m/04t7l,Metal,0.6766005,0.6766005
1999.079c,/m/03gfsp,Ceiling,0.6764831,0.6764831
1999.079c,/m/04k94,Liquid,0.65993834,0.65993834
1999.079c,/m/081pkj,Event,0.65031666,0.65031666
1999.082,/m/062581,Sleeve,0.8724504,0.8724504
1999.082,/m/0244x1,Gesture,0.85260487,0.85260487
1999.082,/m/013s93,T-shirt,0.82179147,0.82179147
1999.082,/m/0jjw,Art,0.8190935,0.8190935
1999.082,/m/03gq5hm,Font,0.81523585,0.81523585
1999.082,/m/0j62f,Rectangle,0.7541548,0.7541548
1999.082,/m/02vwbzz,Electric blue,0.74642444,0.74642444
1999.082,/m/05qdh,Painting,0.7383022,0.7383022
1999.082,/m/01kr8f,Illustration,0.7040723,0.7040723
1999.082,/m/0hwky,Pattern,0.7028968,0.7028968
1999.084,/m/062581,Sleeve,0.8661092,0.8661092
1999.084,/m/0244x1,Gesture,0.85260487,0.85260487
1999.084,/m/0jjw,Art,0.82830167,0.82830167
1999.084,/m/03gq5hm,Font,0.7842454,0.7842454
1999.084,/m/0j62f,Rectangle,0.7738199,0.7738199
1999.084,/m/02q_bfg,Tints and shades,0.7726176,0.7726176
1999.084,/m/05qdh,Painting,0.72969615,0.72969615
1999.084,/m/016nqt,Twig,0.7138407,0.7138407
1999.084,/j/3gbwgn,People in nature,0.70225334,0.70225334
1999.084,/m/0p9xx,Visual arts,0.65834534,0.65834534
1999.086,/m/062581,Sleeve,0.8723651,0.8723651
1999.086,/m/0jjw,Art,0.8551403,0.8551403
1999.086,/m/0244x1,Gesture,0.85260487,0.85260487
1999.086,/m/03gq5hm,Font,0.79208905,0.79208905
1999.086,/m/0ckc5,Magenta,0.7680908,0.7680908
1999.086,/m/05qdh,Painting,0.6987054,0.6987054
1999.086,/m/02h7lkt,Fictional character,0.6926102,0.6926102
1999.086,/m/0j62f,Rectangle,0.6817313,0.6817313
1999.086,/m/02csf,Drawing,0.66752297,0.66752297
1999.086,/j/4kr7kk,Pleased,0.6540574,0.6540574
1999.087,/m/07jx7,Triangle,0.8609815,0.8609815
1999.087,/m/0j62f,Rectangle,0.8219555,0.8219555
1999.087,/m/09ddf,Symbol,0.7408147,0.7408147
1999.087,/m/030zfn,Parallel,0.7221649,0.7221649
1999.087,/m/01vkl,Circle,0.72095555,0.72095555
1999.087,/m/02q_bfg,Tints and shades,0.706991,0.706991
1999.087,/m/03gq5hm,Font,0.6944449,0.6944449
1999.087,/m/0f28m,Symmetry,0.6807205,0.6807205
1999.087,/m/0hwky,Pattern,0.66873103,0.66873103
1999.087,/m/0dwx7,Logo,0.6640126,0.6640126
1999.088,/m/0j62f,Rectangle,0.8517932,0.8517932
1999.088,/m/030zfn,Parallel,0.75245786,0.75245786
1999.088,/m/02q_bfg,Tints and shades,0.7522094,0.7522094
1999.088,/m/02vwbzz,Electric blue,0.7458185,0.7458185
1999.088,/m/03gq5hm,Font,0.73145676,0.73145676
1999.088,/m/0dwx7,Logo,0.70491815,0.70491815
1999.088,/m/07jx7,Triangle,0.7000439,0.7000439
1999.088,/m/01vkl,Circle,0.6811185,0.6811185
1999.088,/m/0hwky,Pattern,0.67814547,0.67814547
1999.088,/m/01cd9,Brand,0.6604758,0.6604758
1999.089,/m/0j62f,Rectangle,0.88417196,0.88417196
1999.089,/m/07jx7,Triangle,0.84766287,0.84766287
1999.089,/m/03gq5hm,Font,0.8234462,0.8234462
1999.089,/m/0457gc6,Material property,0.8004897,0.8004897
1999.089,/m/030zfn,Parallel,0.77724844,0.77724844
1999.089,/m/02q_bfg,Tints and shades,0.7695075,0.7695075
1999.089,/m/02vwbzz,Electric blue,0.7564608,0.7564608
1999.089,/m/0f28m,Symmetry,0.6938412,0.6938412
1999.089,/m/0dwx7,Logo,0.6842293,0.6842293
1999.089,/m/09ddf,Symbol,0.677945,0.677945
1999.090,/m/05s2s,Plant,0.950354,0.950354
1999.090,/m/03gq5hm,Font,0.7872394,0.7872394
1999.090,/m/02xwb,Fruit,0.7735705,0.7735705
1999.090,/m/0j62f,Rectangle,0.7734647,0.7734647
1999.090,/m/0jjw,Art,0.75426483,0.75426483
1999.090,/m/0hwky,Pattern,0.7240922,0.7240922
1999.090,/m/0ksls,Clothes hanger,0.6792163,0.6792163
1999.090,/m/02csf,Drawing,0.668704,0.668704
1999.090,/m/05t_yt,Carmine,0.65384245,0.65384245
1999.090,/m/0f28m,Symmetry,0.64413726,0.64413726
1999.091,/m/0j62f,Rectangle,0.88278186,0.88278186
1999.091,/m/03gq5hm,Font,0.80828285,0.80828285
1999.091,/m/09ddf,Symbol,0.74006504,0.74006504
1999.091,/m/0hwky,Pattern,0.7009162,0.7009162
1999.091,/m/022ch,Cross,0.6807293,0.6807293
1999.091,/m/01vkl,Circle,0.66639346,0.66639346
1999.091,/m/05t_yt,Carmine,0.64771163,0.64771163
1999.091,/m/0dwx7,Logo,0.63538224,0.63538224
1999.091,/m/01cd9,Brand,0.6332499,0.6332499
1999.091,/m/062581,Sleeve,0.6040268,0.6040268
1999.092,/m/03q69,Hair,0.9825619,0.9825619
1999.092,/m/04hgtk,Head,0.9726367,0.9726367
1999.092,/m/02p0tk3,Human body,0.8873205,0.8873205
1999.092,/m/03gq5hm,Font,0.8043123,0.8043123
1999.092,/m/02q_bfg,Tints and shades,0.7639602,0.7639602
1999.092,/m/0f28m,Symmetry,0.74770087,0.74770087
1999.092,/m/01vkl,Circle,0.74603987,0.74603987
1999.092,/m/0hwky,Pattern,0.7355054,0.7355054
1999.092,/m/09ddf,Symbol,0.72542894,0.72542894
1999.092,/m/0dwx7,Logo,0.68396217,0.68396217
1999.093,/m/03gq5hm,Font,0.8156235,0.8156235
1999.093,/m/0h8mfmt,Guitar accessory,0.7335953,0.7335953
1999.093,/m/0j62f,Rectangle,0.68311375,0.68311375
1999.093,/m/0hwky,Pattern,0.6188591,0.6188591
1999.093,/m/09ddf,Symbol,0.5919007,0.5919007
1999.093,/m/05t_yt,Carmine,0.5521358,0.5521358
1999.093,/m/0h8ntcl,String instrument accessory,0.509854,0.509854
1999.094,/m/0j62f,Rectangle,0.8728749,0.8728749
1999.094,/m/03gq5hm,Font,0.79411054,0.79411054
1999.094,/m/02q_bfg,Tints and shades,0.77382845,0.77382845
1999.094,/m/0jjw,Art,0.77215827,0.77215827
1999.094,/m/05y4t,Paint,0.7134325,0.7134325
1999.094,/m/0hwky,Pattern,0.69971,0.69971
1999.094,/m/05t_yt,Carmine,0.67487943,0.67487943
1999.094,/m/0ckc5,Magenta,0.6513316,0.6513316
1999.094,/m/0p9xx,Visual arts,0.6256352,0.6256352
1999.094,/m/05qdh,Painting,0.57610047,0.57610047
1999.095,/m/0j62f,Rectangle,0.9019408,0.9019408
1999.095,/m/062581,Sleeve,0.8724498,0.8724498
1999.095,/m/03gq5hm,Font,0.7688897,0.7688897
1999.095,/m/025xryy,Sportswear,0.7440534,0.7440534
1999.095,/m/02h00q,Jersey,0.73360485,0.73360485
1999.095,/m/06httj,Linens,0.7282357,0.7282357
1999.095,/m/0hwky,Pattern,0.7280922,0.7280922
1999.095,/m/09w5r,Human leg,0.7037244,0.7037244
1999.095,/m/02csf,Drawing,0.7007497,0.7007497
1999.095,/m/05qdh,Painting,0.69132704,0.69132704
1999.096,/m/0j62f,Rectangle,0.87981117,0.87981117
1999.096,/m/03gq5hm,Font,0.7867286,0.7867286
1999.096,/m/030zfn,Parallel,0.76248807,0.76248807
1999.096,/m/078hm,Slope,0.7371203,0.7371203
1999.096,/m/0hwky,Pattern,0.68111134,0.68111134
1999.096,/m/0641k,Paper,0.6660778,0.6660778
1999.096,/m/0h8p59j,Paper product,0.6614485,0.6614485
1999.096,/m/02csf,Drawing,0.6506513,0.6506513
1999.096,/m/015bv3,Document,0.6119831,0.6119831
1999.096,/m/0dgsmq8,Artwork,0.57334465,0.57334465
1999.097,/m/0j62f,Rectangle,0.77281153,0.77281153
1999.097,/m/03gq5hm,Font,0.746369,0.746369
1999.097,/m/02csf,Drawing,0.6612411,0.6612411
1999.097,/m/0h8p59j,Paper product,0.59300244,0.59300244
1999.097,/m/0hwky,Pattern,0.57563967,0.57563967
1999.097,/m/0641k,Paper,0.5506379,0.5506379
1999.097,/m/0dgsmq8,Artwork,0.54678625,0.54678625
1999.097,/m/01kr8f,Illustration,0.5448673,0.5448673
1999.097,/m/0p9xx,Visual arts,0.52553433,0.52553433
1999.097,/m/0jjw,Art,0.52363515,0.52363515
1999.098,/m/0j62f,Rectangle,0.902189,0.902189
1999.098,/m/03gq5hm,Font,0.8178223,0.8178223
1999.098,/m/0457gc6,Material property,0.80078685,0.80078685
1999.098,/m/02q_bfg,Tints and shades,0.76600313,0.76600313
1999.098,/m/0hwky,Pattern,0.75560087,0.75560087
1999.098,/m/014qzr,Composite material,0.71397465,0.71397465
1999.098,/m/02vwbzz,Electric blue,0.7109777,0.7109777
1999.098,/m/030zfn,Parallel,0.704631,0.704631
1999.098,/m/030jx3,Square,0.5920728,0.5920728
1999.098,/m/0p9xx,Visual arts,0.56766665,0.56766665
1999.100,/m/05s2s,Plant,0.8794286,0.8794286
1999.100,/m/0jjw,Art,0.79576665,0.79576665
1999.100,/m/03gq5hm,Font,0.740251,0.740251
1999.100,/m/01kr8f,Illustration,0.7101994,0.7101994
1999.100,/m/07j7r,Tree,0.7057135,0.7057135
1999.100,/m/02csf,Drawing,0.6899776,0.6899776
1999.100,/m/0fbflw,Terrestrial plant,0.6587249,0.6587249
1999.100,/m/0hwky,Pattern,0.65507376,0.65507376
1999.100,/m/0bp7w,Printmaking,0.6539464,0.6539464
1999.100,/m/0p9xx,Visual arts,0.6373891,0.6373891
1999.101,/m/0jjw,Art,0.83391374,0.83391374
1999.101,/m/083vt,Wood,0.81140304,0.81140304
1999.101,/m/07_gml,Working animal,0.8113776,0.8113776
1999.101,/m/03gq5hm,Font,0.7588522,0.7588522
1999.101,/m/05qdh,Painting,0.74578744,0.74578744
1999.101,/m/0hwky,Pattern,0.72764915,0.72764915
1999.101,/m/0j62f,Rectangle,0.72350335,0.72350335
1999.101,/m/02csf,Drawing,0.70399654,0.70399654
1999.101,/m/0fbf1m,Terrestrial animal,0.70164686,0.70164686
1999.101,/m/0p9xx,Visual arts,0.6687307,0.6687307
1999.102,/m/01k9lj,Jaw,0.8765549,0.8765549
